,rmg_index,name,entry_type,sensitivity,uncertainty,improvement_score
1468,1358,C2H5O(49) + [CH2]C(=O)COO(911) <=> CH3CHO(35) + C3KET21(73),reaction,-3.347591351130927e-07,3.925928907546452,3.099631602664611e-07
1469,1359,CH2O(9) + C3KET21(73) <=> CH3O(31) + [CH2]C(=O)COO(911),reaction,0.0,0.5,-0.0
1470,1360,H(14) + [CH2]C[CH]C(748) <=> H2(13) + C4H71-4(191),reaction,-3.0324932013435487e-07,1.8171667040130979,-3.586933928403062e-07
1471,1361,C2H2(25) + C2H4(11) <=> [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1472,1362,CH3CO(20) + [CH2]C=C[CH2](2534) <=> CH2CO(24) + C4H71-3(190),reaction,-2.7344845810970757e-07,3.5830007736591174,1.5942066263385228e-07
1473,1363,CH2CHO(21) + [CH2]C=C[CH2](2534) <=> CH2CO(24) + C4H71-3(190),reaction,-2.9396167163674383e-07,9.22414837185873,1.8296610599067097e-06
1474,1364,C2H3(22) + [CH2]C=C[CH2](2534) <=> C2H2(25) + C4H71-3(190),reaction,-3.1814685089901677e-07,3.2193177896576985,6.977526412572974e-08
1475,1365,HCO(19) + [CH2]C=C[CH2](2534) <=> CO(6) + C4H71-3(190),reaction,-3.129583461284745e-07,1.8171667040130979,-3.7017755205775326e-07
1476,1366,CH3O(31) + [CH2]C=C[CH2](2534) <=> CH2O(9) + C4H71-3(190),reaction,-3.19562550985186e-07,4.555555555555555,4.970973015325115e-07
1477,1367,C2H5(33) + [CH2]C=C[CH2](2534) <=> C2H4(11) + C4H71-3(190),reaction,-2.834597506239017e-07,3.2193177896576985,6.216776596375656e-08
1478,1368,NC3H7(92) + [CH2]C=C[CH2](2534) <=> C3H6(12) + C4H71-3(190),reaction,-2.404575179410259e-07,3.925928907546452,2.2264656689846549e-07
1479,1369,IC3H7(93) + [CH2]C=C[CH2](2534) <=> C3H6(12) + C4H71-3(190),reaction,-3.0241726943705563e-07,1.8171667040130979,-3.5770921557159155e-07
1480,1370,[CH2]C=C[CH2](2534) + SC4H9(183) <=> C4H71-3(190) + C4H8-2(189),reaction,-2.4244860661402946e-07,3.925928907546452,2.2449017345828782e-07
1481,1371,[CH2]C=C[CH2](2534) + PC4H9(182) <=> C4H71-3(190) + C4H8-1(188),reaction,-2.6850682279375714e-07,3.925928907546452,2.4861822909819234e-07
1482,1372,[CH2]C=C[CH2](2534) + SC4H9(183) <=> C4H71-3(190) + C4H8-1(188),reaction,-3.2068907629724766e-07,1.8171667040130979,-3.793217171036686e-07
1483,1373,C2H5O(49) + [CH2]C=C[CH2](2534) <=> CH3CHO(35) + C4H71-3(190),reaction,-3.2521546713638265e-07,3.925928907546452,3.011264022027999e-07
1484,1374,[CH2]C=C[CH2](2534) + [CH2]C[CH]C(748) <=> C4H71-3(190) + C4H71-3(190),reaction,-2.7521706182585133e-07,3.925928907546452,2.548314333945549e-07
1485,1375,C4H71-3(190) <=> H(14) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1486,1376,CH2O(9) + C4H6(194) <=> CH2O(9) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1487,1377,CH2O(9) + C4H6(194) <=> CH2O(9) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1488,1378,CH2O(9) + C4H6(194) <=> CH2O(9) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1489,1379,CH2O(9) + C4H6(194) <=> CH2O(9) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1490,1380,CH2CO(24) + C4H6(194) <=> CH2CO(24) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1491,1381,CH2CO(24) + C4H6(194) <=> CH2CO(24) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1492,1382,C2H4(11) + C4H6(194) <=> C2H4(11) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1493,1383,C2H4(11) + C4H6(194) <=> C2H4(11) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1494,1384,CH2CO(24) + C4H6(194) <=> CH2CO(24) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1495,1385,CH2CO(24) + C4H6(194) <=> CH2CO(24) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1496,1386,CH2CO(24) + C4H6(194) <=> CH2CO(24) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1497,1387,CH2CO(24) + C4H6(194) <=> CH2CO(24) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1498,1388,[CH2]C=C[CH2](2534) + CC(CC[O])OO(777) <=> C4H71-3(190) + NC4KET13(252),reaction,-2.8676433297417116e-07,3.925928907546452,2.655233855540613e-07
1499,1389,CO2(7) + C4H6(194) <=> CO2(7) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1500,1390,[CH2]C=C[CH2](2534) <=> C4H6(194),reaction,0.0,0.5,-0.0
1501,1391,[CH2]C=C[CH2](2534) <=> C1=CCC1(2530),reaction,0.0,0.5,-0.0
1502,1392,CO2(7) + C4H6(194) <=> CO2(7) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1503,1393,CO2(7) + C4H6(194) <=> CO2(7) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1504,1394,CO2(7) + C4H6(194) <=> CO2(7) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1505,1395,C2H2(25) + C4H6(194) <=> C2H2(25) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1506,1396,C2H2(25) + C4H6(194) <=> C2H2(25) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1507,1397,[CH2]C=C[CH2](2534) + C4H71-4(191) <=> C4H6(194) + C4H71-3(190),reaction,-2.7973966973325356e-07,3.925928907546452,2.5901904679351675e-07
1508,1398,[CH2]C=C[CH2](2534) + C4H71-3(190) <=> C4H6(194) + C4H71-3(190),reaction,-3.157365480060214e-07,1.8171667040130979,-3.734637017414891e-07
1509,1399,C2H5(33) + [CH2]C=C[CH2](2534) <=> C2H4(11) + C4H71-4(191),reaction,-3.037549253064356e-07,2.0467564209684275,-2.8955243214757466e-07
1510,1400,C4H71-4(191) <=> H(14) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1511,1401,NC3H7(92) + [CH2]C=C[CH2](2534) <=> C3H6(12) + C4H71-4(191),reaction,-2.581477957222327e-07,2.0467564209684275,-2.4607772871337237e-07
1512,1402,IC3H7(93) + [CH2]C=C[CH2](2534) <=> C3H6(12) + C4H71-4(191),reaction,-3.0813294862895563e-07,1.8171667040130979,-3.644699112289504e-07
1513,1403,[CH2]C1CC1(4343) <=> H(14) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1514,1404,C4H71-1(192) <=> H(14) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1515,1405,C3H5O(129) + [CH2]C=C[CH2](2534) <=> C2H3CHO(74) + C4H71-3(190),reaction,-3.461144967335253e-07,3.925928907546452,3.2047741784646313e-07
1516,1406,[CH2]C=C[CH2](2534) + SC4H9(183) <=> C4H71-4(191) + C4H8-2(189),reaction,-3.0440665999403696e-07,2.0467564209684275,-2.901736940537628e-07
1517,1407,HCO(19) + [CH2]C=C[CH2](2534) <=> CO(6) + C4H71-4(191),reaction,-2.658254863859414e-07,1.8171667040130979,-3.144272362192044e-07
1518,1408,CH3O(31) + [CH2]C=C[CH2](2534) <=> CH2O(9) + C4H71-4(191),reaction,-3.041974666713886e-07,4.555555555555555,4.7319605926660444e-07
1519,1409,[CH2]C=C[CH2](2534) + PC4H9(182) <=> C4H71-4(191) + C4H8-1(188),reaction,-2.7954558758827737e-07,2.0467564209684275,-2.664750364151335e-07
1520,1410,[CH2]C=C[CH2](2534) + SC4H9(183) <=> C4H71-4(191) + C4H8-1(188),reaction,-3.4164114166322605e-07,1.8171667040130979,-4.041045176382418e-07
1521,1411,C2H5O(49) + [CH2]C=C[CH2](2534) <=> CH3CHO(35) + C4H71-4(191),reaction,-3.060882936426166e-07,2.83495673436523,-5.0517811555351857e-08
1522,1412,[CH2]C=C[CH2](2534) + C4H71-4(191) <=> C4H6(194) + C4H71-4(191),reaction,-3.6091386182080875e-07,2.0467564209684275,-3.4403882136417415e-07
1523,1413,[CH2]C=C[CH2](2534) + C4H71-3(190) <=> C4H6(194) + C4H71-4(191),reaction,-2.4706218795823194e-07,1.8171667040130979,-2.92233382096371e-07
1524,1414,C2H2(25) + C2H4(11) <=> [C]1CCC1(4880),reaction,0.0,0.5,-0.0
1525,1415,[C]1CCC1(4880) <=> C4H6(194),reaction,0.0,0.5,-0.0
1526,1416,[C]1CCC1(4880) <=> C1=CCC1(2530),reaction,0.0,0.5,-0.0
1527,1417,[C]1CCC1(4880) <=> [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1528,1418,CH2O(9) + CH2O(9) <=> CH2(23) + [O]C[O](988),reaction,0.0,0.5,-0.0
1529,1419,CO2(7) + CH2O(9) <=> CO(6) + [O]C[O](988),reaction,0.0,0.5,-0.0
1530,1420,O2(2) + CH2(23) <=> [O]C[O](988),reaction,0.0,0.5,-0.0
1531,1421,[O]C[O](988) <=> C1OO1(4213),reaction,0.0,0.5,-0.0
1532,1422,O(5) + CH2O(9) <=> [O]C[O](988),reaction,0.0,0.5,-0.0
1533,1423,O(5) + CH2O(9) <=> C1OO1(4213),reaction,0.0,0.5,-0.0
1534,1424,C2H3(22) + C4H8-1(188) <=> C2H4(11) + C4H71-1(192),reaction,-1.6812253348074012e-07,1.0,-3.3624506696148023e-07
1535,1425,CH3COCH2O2(72) + C4H71-4(191) <=> C3KET21(73) + C4H6(194),reaction,-2.897098917515741e-07,2.83495673436523,-4.78146666213755e-08
1536,1426,[CH2]C(=O)COO(911) + C4H71-4(191) <=> C3KET21(73) + C4H6(194),reaction,-3.0842430162449557e-07,1.8171667040130979,-3.6481453325296054e-07
1537,1427,[CH2]C(=O)COO(911) + C4H71-3(190) <=> C3KET21(73) + C4H6(194),reaction,-2.3912039074803123e-07,1.8171667040130979,-2.828395599261697e-07
1538,1428,C3H5O(129) + CH3COCH2O2(72) <=> C2H3CHO(74) + C3KET21(73),reaction,-3.3730450641603365e-07,10.687783734975547,2.5931240981591386e-06
1539,1429,C3H5O(129) + [CH2]C(=O)COO(911) <=> C2H3CHO(74) + C3KET21(73),reaction,-3.2500670161194014e-07,3.925928907546452,3.0093310016881944e-07
1540,1430,CH3(18) + CH2CO(24) <=> CH2(23) + CH3CO(20),reaction,0.0,0.5,-0.0
1541,1431,O2(2) + C1OO1(4213) <=> O2(2) + [O]C[O](988),reaction,0.0,0.5,-0.0
1542,1432,CH3(18) + C3KET21(73) <=> CH4(10) + [CH2]C(=O)COO(911),reaction,-2.965005773956221e-07,3.6038341069924513,1.7903716137443167e-07
1543,1433,[CH2]C[O](703) + CH3COCH2O2(72) <=> CH2CHO(21) + C3KET21(73),reaction,-2.8259198531481657e-07,10.687783734975547,2.1725060683376955e-06
1544,1434,[CH2]C[O](703) + [CH2]C(=O)COO(911) <=> CH2CHO(21) + C3KET21(73),reaction,-3.124321468628523e-07,3.925928907546452,2.892899564271135e-07
1545,1435,C2H3(22) + CH3COCH2O2(72) <=> C2H2(25) + C3KET21(73),reaction,-3.0850484351028566e-07,3.2193177896576985,6.766060037737004e-08
1546,1436,C2H3(22) + [CH2]C(=O)COO(911) <=> C2H2(25) + C3KET21(73),reaction,-3.1639854050999044e-07,3.2193177896576985,6.93918285555729e-08
1547,1437,CH3COCH2O2(72) + [CH2]C[CH]C(748) <=> C3KET21(73) + C4H71-3(190),reaction,-2.9574343248285974e-07,2.83495673436523,-4.881046188700729e-08
1548,1438,[CH2]C(=O)COO(911) + [CH2]C[CH]C(748) <=> C3KET21(73) + C4H71-3(190),reaction,-3.5929378254289247e-07,3.925928907546452,3.3268049955817295e-07
1549,1439,HOCHO(40) <=> H2O(8) + CO(6),reaction,-2.2928618427367532e-07,0.5,-5.732154606841884e-07
1550,1440,HOCHO(40) <=> H2(13) + CO2(7),reaction,-3.0980373413700597e-07,0.5,-7.74509335342515e-07
1551,1441,OH(15) + HOCHO(40) => H(14) + H2O(8) + CO2(7),reaction,2.234107200607132e-05,0.5,-5.58526800151783e-05
1552,1442,OH(15) + HOCHO(40) => OH(15) + H2O(8) + CO(6),reaction,3.858456255449378e-06,0.5,-9.646140638623445e-06
1553,1443,H(14) + HOCHO(40) => H(14) + H2(13) + CO2(7),reaction,-3.0874768157392487e-07,0.5,-7.718692039348122e-07
1554,1444,H(14) + HOCHO(40) => OH(15) + H2(13) + CO(6),reaction,-7.483986793224565e-07,0.5,-1.8709966983061413e-06
1555,1445,HOCHO(40) + CH3(18) => OH(15) + CO(6) + CH4(10),reaction,1.4637577208427389e-05,0.5,-3.6593943021068474e-05
1556,1446,HO2(16) + HOCHO(40) => OH(15) + H2O2(17) + CO(6),reaction,-0.00025939279404591225,0.5,-0.0006484819851147806
1557,1447,O(5) + HOCHO(40) => OH(15) + OH(15) + CO(6),reaction,-2.636088770701195e-07,0.5,-6.590221926752988e-07
1558,1448,OH(15) + CH3CHO(35) <=> HOCHO(40) + CH3(18),reaction,-0.00294359212249729,0.5,-0.007358980306243225
1559,1449,HO2(16) + CH2O(9) <=> OH(15) + HOCHO(40),reaction,0.0,0.5,-0.0
1560,1450,HOCHO(40) + CH2CO(24) <=> CO2(7) + CH3CHO(35),reaction,0.0,0.5,-0.0
1561,1451,O2(2) + CH2(23) <=> HOCHO(40),reaction,0.0,0.5,-0.0
1562,1452,O(5) + CH2O(9) <=> HOCHO(40),reaction,0.0,0.5,-0.0
1563,1453,C1OO1(4213) <=> HOCHO(40),reaction,0.0,0.5,-0.0
1564,1454,[O]C[O](988) <=> HOCHO(40),reaction,0.0,0.5,-0.0
1565,1455,C1OO1(4213) <=> OH(15) + HCO(19),reaction,0.0,0.5,-0.0
1566,1456,[O]C[O](988) <=> OH(15) + HCO(19),reaction,0.0,0.5,-0.0
1567,1457,HOCHO(40) <=> OH(15) + HCO(19),reaction,0.0,0.5,-0.0
1568,1458,HOCHO(40) + C4H6(194) <=> HOCHO(40) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1569,1459,HOCHO(40) + C4H6(194) <=> HOCHO(40) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1570,1460,HOCHO(40) + C4H6(194) <=> HOCHO(40) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1571,1461,HOCHO(40) + C4H6(194) <=> HOCHO(40) + [CH2]C=C[CH2](2534),reaction,0.0,0.5,-0.0
1572,1462,HOCHO(40) + CH3CHO(35) <=> HCO(19) + C2H5O2(47),reaction,0.0,0.5,-0.0
1573,1463,CH2O(9) + HOCHO(40) <=> CO(6) + CH3O2H(46),reaction,0.0,0.5,-0.0
1574,1464,CH2O(9) + HOCHO(40) <=> HCO(19) + CH3O2(45),reaction,0.0,0.5,-0.0
1575,1465,HOCHO(40) + C2H3CHO(74) <=> HCO(19) + C=CCO[O](3513),reaction,0.0,0.5,-0.0
1576,1466,HO2(16) + C3H5-A(94) <=> H(14) + C=CCO[O](3513),reaction,0.0,0.5,-0.0
1577,1467,OH(15) + C2H(4) <=> O(5) + C2H2(25),reaction,-2.91026094194772e-07,4.33741630887371,3.892230446839046e-07
1578,1468,O(5) + C3H5-A(94) <=> CH2(23) + CH2CHO(21),reaction,0.0,0.5,-0.0
1579,1469,CO(6) + C3H5-A(94) <=> CH2CO(24) + C2H3(22),reaction,0.0,0.5,-0.0
1580,1470,CH3CHO(35) + C4H71-1(192) <=> CH3CO(20) + C4H8-1(188),reaction,-3.2237579868955074e-07,1.8171667040130979,-3.8131682851037135e-07
1581,1471,C2H6(32) + C4H8OOH1-3O2(225) <=> C2H5(33) + CC(CCOO)OO(787),reaction,-2.9463143549676624e-07,1.0,-5.892628709935325e-07
1582,1472,HO2(16) + CH3COCH2(70) <=> OH(15) + CH3COCH2O(71),reaction,-0.01884749663879036,0.5,-0.0471187415969759
1583,1473,CH3O2(45) + CH3COCH2(70) <=> CH3O(31) + CH3COCH2O(71),reaction,0.000618976077455364,0.5,-0.00154744019363841
1584,1474,C3KET21(73) <=> OH(15) + CH3COCH2O(71),reaction,0.0,0.5,-0.0
1585,1475,CH3COCH2O(71) <=> CH2O(9) + CH3CO(20),reaction,-2.862167606112876e-07,0.5,-7.155419015282191e-07
1586,1476,CH3COCH2O2(72) <=> O(5) + CH3COCH2O(71),reaction,0.0,0.5,-0.0
1587,1477,[CH2]C(=O)COO(911) <=> O(5) + CH3COCH2O(71),reaction,0.0,0.5,-0.0
1588,1478,CH2O(9) + CH3CHO(35) <=> H(14) + CH3COCH2O(71),reaction,0.0,0.5,-0.0
1589,1479,CO(6) + C2H5O2(47) <=> O(5) + CH3COCH2O(71),reaction,0.0,0.5,-0.0
1590,1480,OH(15) + O=C1COC1(917) <=> O(5) + CH3COCH2O(71),reaction,0.0,0.5,-0.0
1591,1481,CH3COCH2O(71) <=> CO(6) + C2H5O(49),reaction,0.0,0.5,-0.0
1592,1482,CH3COCH2O(71) <=> O(5) + CH3COCH2(70),reaction,0.0,0.5,-0.0
1593,1483,CH3COCH2O(71) <=> H(14) + C=C([O])C[O](920),reaction,0.0,0.5,-0.0
1594,1484,C2H6(32) + C4H8OOH2-4O2(229) <=> C2H5(33) + CC(CCOO)OO(787),reaction,-2.414507757054581e-07,1.0,-4.829015514109162e-07
1595,1485,H(14) + CH3OH(30) <=> H2(13) + CH3O(31),reaction,-5.450973036717497e-07,0.5,-1.3627432591793743e-06
1596,1486,O(5) + CH3OH(30) <=> OH(15) + CH3O(31),reaction,-3.079460064173536e-07,0.5,-7.698650160433839e-07
1597,1487,OH(15) + CH3OH(30) <=> H2O(8) + CH3O(31),reaction,1.2967913153758463e-05,0.5,-3.2419782884396155e-05
1598,1488,HO2(16) + CH3OH(30) <=> H2O2(17) + CH3O(31),reaction,0.0003313943900365364,0.5,-0.0008284859750913411
1599,1489,CH(3) + CH3OH(30) <=> CH2O(9) + CH3(18),reaction,-2.8238612657643637e-07,0.5,-7.059653164410909e-07
1600,1490,CH2(23) + CH3OH(30) <=> CH3(18) + CH3O(31),reaction,-3.187174645853529e-07,0.5,-7.967936614633823e-07
1601,1491,CH3(18) + CH3OH(30) <=> CH3O(31) + CH4(10),reaction,-4.82425286844166e-07,0.5,-1.206063217110415e-06
1602,1492,CH3OH(30) + C2H(4) <=> CH3O(31) + C2H2(25),reaction,-3.000062062214848e-07,0.5,-7.500155155537121e-07
1603,1493,CH3OH(30) + C2H3(22) <=> CH3O(31) + C2H4(11),reaction,-6.144416125228907e-07,0.5,-1.5361040313072266e-06
1604,1494,CH2O(9) + CH3O(31) <=> HCO(19) + CH3OH(30),reaction,0.00015424560206515406,0.5,-0.00038561400516288515
1605,1495,CH3O(31) + CH3O(31) <=> CH2O(9) + CH3OH(30),reaction,7.596718289627934e-07,0.5,-1.8991795724069836e-06
1606,1496,CH3O2(45) + CH3O2(45) => O2(2) + CH2O(9) + CH3OH(30),reaction,0.00033835353733661493,0.5,-0.0008458838433415373
1607,1497,OH(15) + CH3O2(45) <=> O2(2) + CH3OH(30),reaction,0.002212452368458877,0.5,-0.005531130921147192
1608,1498,CH3O(31) + C2H6(32) <=> CH3OH(30) + C2H5(33),reaction,-2.374776232202908e-07,0.5,-5.936940580507271e-07
1609,1499,CH3O(31) + C3H6(12) <=> CH3OH(30) + C3H5-A(94),reaction,-5.3844027843979695e-06,0.5,-1.3461006960994923e-05
1610,1500,CH3O(31) + butane(1) <=> CH3OH(30) + PC4H9(182),reaction,-0.0017319149014335602,0.5,-0.0043297872535839
1611,1501,CH3O(31) + butane(1) <=> CH3OH(30) + SC4H9(183),reaction,-0.0001779817167441143,0.5,-0.00044495429186028573
1612,1502,CH3O(31) + C4H8-1(188) <=> CH3OH(30) + C4H71-3(190),reaction,-4.535457284202228e-07,0.5,-1.133864321050557e-06
1613,1503,CH3O(31) + C4H8-1(188) <=> CH3OH(30) + C4H71-4(191),reaction,3.5516032192725883e-06,0.5,-8.879008048181471e-06
1614,1504,CH3O(31) + C4H8-2(189) <=> CH3OH(30) + C4H71-3(190),reaction,-2.6920002588560697e-07,0.5,-6.730000647140174e-07
1615,1505,HO2(16) + CH3O(31) <=> O2(2) + CH3OH(30),reaction,1.116458000773461e-05,0.5,-2.7911450019336524e-05
1616,1506,H(14) + CO(6) + CH3OH(30) <=> CH2O(9) + CH3O(31),reaction,-3.167508239259722e-07,0.5,-7.918770598149305e-07
1617,1507,CH3O(31) + CH3CHO(35) <=> CH3OH(30) + CH3CO(20),reaction,-4.268720156663879e-05,0.5,-0.00010671800391659696
1618,1508,CH3O(31) + CH3CHO(35) <=> CH3OH(30) + CH2CHO(21),reaction,-4.319852661930075e-06,0.5,-1.0799631654825189e-05
1619,1509,CH3OH(30) + C4H71-1(192) <=> CH3O(31) + C4H8-1(188),reaction,0.0001779340548735939,1.8171667040130979,-0.00021046632459444738
1620,1510,CH3O(31) + CC(CCOO)OO(787) <=> CH3OH(30) + C4H8OOH1-3O2(225),reaction,-2.9150760255874383e-07,2.841901178809674,-4.60870083325554e-08
1621,1511,CH3O(31) + CC(CCOO)OO(787) <=> CH3OH(30) + C4H8OOH2-4O2(229),reaction,-3.0334743350452917e-07,2.841901178809674,-4.7958871648176804e-08
1622,1512,"CH3O(31) + CC(CCOO)OO(787) <=> CH3OH(30) + C4H72-2,4OOH(244)",reaction,-3.234036034942464e-07,1.8171667040130979,-3.825325502551407e-07
1623,1513,"CH3O(31) + CC(CCOO)OO(787) <=> CH3OH(30) + C4H71-1,3OOH(238)",reaction,-2.982325529920208e-07,1.8171667040130979,-3.5275939362614037e-07
1624,1514,CH3O(31) + CH3O2H(46) <=> CH3O2(45) + CH3OH(30),reaction,-3.0127037420518476e-07,2.841901178809674,-4.7630491021408054e-08
1625,1515,CH3O(31) + C3KET21(73) <=> CH3OH(30) + CH3COCH2O2(72),reaction,-2.708764344181094e-07,2.841901178809674,-4.28252449697417e-08
1626,1516,CH3O(31) + C3KET21(73) <=> CH3OH(30) + [CH2]C(=O)COO(911),reaction,-3.346375077865135e-07,2.4561668160523915,-1.8198698132783225e-07
1627,1517,OH(15) + CH3(18) <=> CH3OH(30),reaction,0.0,0.5,-0.0
1628,1518,CH3OH(30) <=> H(14) + CH3O(31),reaction,0.0,0.5,-0.0
1629,1519,CH3O(31) + CH3CO(20) <=> CH3OH(30) + CH2CO(24),reaction,-2.4044485959760805e-07,3.5830007736591174,1.4017953916776334e-07
1630,1520,CH3O(31) + CH2CHO(21) <=> CH3OH(30) + CH2CO(24),reaction,-2.3251338558778026e-07,10.687783734975547,1.7875126238858347e-06
1631,1521,HCO(19) + CH3O(31) <=> CO(6) + CH3OH(30),reaction,-9.58355072542532e-08,0.5,-2.39588768135633e-07
1632,1522,CH3O(31) + C2H5(33) <=> CH3OH(30) + C2H4(11),reaction,2.5492849914755194e-06,1.8171667040130979,-3.0153791688769304e-06
1633,1523,CH3O(31) + NC3H7(92) <=> CH3OH(30) + C3H6(12),reaction,-2.540465055316771e-07,2.0467564209684275,-2.4216820017348006e-07
1634,1524,CH3O(31) + IC3H7(93) <=> CH3OH(30) + C3H6(12),reaction,-2.7653066385375444e-07,1.8171667040130979,-3.2708967656758247e-07
1635,1525,CH3O(31) + SC4H9(183) <=> CH3OH(30) + C4H8-2(189),reaction,3.6545796742870513e-06,2.0467564209684275,-3.4837046085734273e-06
1636,1526,CH3O(31) + PC4H9(182) <=> CH3OH(30) + C4H8-1(188),reaction,1.3546997216548218e-06,2.0467564209684275,-1.2913588111833174e-06
1637,1527,CH3O(31) + SC4H9(183) <=> CH3OH(30) + C4H8-1(188),reaction,2.814398163958931e-07,1.8171667040130979,-3.3289638564950284e-07
1638,1528,CH3O(31) + CC(CC[O])OO(777) <=> CH3OH(30) + NC4KET13(252),reaction,-3.0410517060956773e-07,10.687783734975547,2.3378947843341984e-06
1639,1529,CH3O(31) + C2H5O(49) <=> CH3OH(30) + CH3CHO(35),reaction,-2.562481138885785e-07,10.687783734975547,1.9699800820707753e-06
1640,1530,CH3O(31) + C4H71-4(191) <=> CH3OH(30) + C4H6(194),reaction,-2.534252360542966e-07,2.0467564209684275,-2.4157597903331883e-07
1641,1531,CH3O(31) + C4H71-3(190) <=> CH3OH(30) + C4H6(194),reaction,3.2071906943495064e-06,1.8171667040130979,-3.793571939855948e-06
1642,1532,CH3O(31) + C3H5O(129) <=> CH3OH(30) + C2H3CHO(74),reaction,-3.4295768410325126e-07,10.687783734975547,2.6365845056338567e-06
1643,1533,CH3O(31) + C2H3(22) <=> CH3OH(30) + C2H2(25),reaction,-2.8744252203029956e-07,1.8171667040130979,-3.3999658573988696e-07
1644,1534,CH3O(31) + [CH2]C[CH]C(748) <=> CH3OH(30) + C4H71-3(190),reaction,-3.4272900261080745e-07,5.384710939186744,8.173096017025545e-07
1645,1535,H(14) + CO2(7) <=> OCHO(38),reaction,-1.2564153835154468e-06,0.5,-3.141038458788617e-06
1646,1536,HO2(16) + OCHO(38) <=> O2(2) + HOCHO(40),reaction,-3.080932381203914e-07,0.5,-7.702330953009785e-07
1647,1537,H2O2(17) + OCHO(38) <=> HO2(16) + HOCHO(40),reaction,-2.7743329378255706e-07,0.5,-6.935832344563927e-07
1648,1538,OCHO(38) + CH2O(9) <=> HCO(19) + HOCHO(40),reaction,-3.064432671433861e-07,0.5,-7.661081678584652e-07
1649,1539,H(14) + HOCHO(40) <=> H2(13) + OCHO(38),reaction,-3.01057827617124e-07,0.5,-7.5264456904281e-07
1650,1540,O(5) + HOCHO(40) <=> OH(15) + OCHO(38),reaction,-2.69063220129236e-07,0.5,-6.726580503230899e-07
1651,1541,OH(15) + HOCHO(40) <=> H2O(8) + OCHO(38),reaction,6.435570538336168e-06,0.5,-1.608892634584042e-05
1652,1542,O2(2) + OCHO(38) <=> HO2(16) + CO2(7),reaction,4.619239638655144e-07,0.5,-1.154809909663786e-06
1653,1543,OCHO(38) + SC4H9(183) <=> CO2(7) + butane(1),reaction,-3.321519964744426e-07,9.22414837185873,2.0673633080660285e-06
1654,1544,OCHO(38) + PC4H9(182) <=> CO2(7) + butane(1),reaction,-3.3155673862246785e-07,9.22414837185873,2.0636583348758237e-06
1655,1545,OH(15) + OCHO(38) <=> H2O(8) + CO2(7),reaction,-2.979123992762224e-07,10.687783734975547,2.2902860976032833e-06
1656,1546,OCHO(38) + C2H3(22) <=> CO2(7) + C2H4(11),reaction,-2.9925150667051906e-07,9.22414837185873,1.862585778019583e-06
1657,1547,HO2(16) + OCHO(38) <=> H2O2(17) + CO2(7),reaction,-2.5507666789679085e-07,10.687783734975547,1.960974258628708e-06
1658,1548,OCHO(38) + C4H71-3(190) <=> CO2(7) + C4H8-2(189),reaction,-2.552043012112815e-07,9.22414837185873,1.5884294358755427e-06
1659,1549,OCHO(38) + CH2(23) <=> CO2(7) + CH3(18),reaction,-3.1654563584067444e-07,9.22414837185873,1.97022700393672e-06
1660,1550,HCO(19) + OCHO(38) <=> CO2(7) + CH2O(9),reaction,-2.492793539721557e-07,9.22414837185873,1.551551685163789e-06
1661,1551,OCHO(38) + CH3(18) <=> CO2(7) + CH4(10),reaction,-2.725508029696478e-07,9.22414837185873,1.6963966365523227e-06
1662,1552,OCHO(38) + C3H5-A(94) <=> CO2(7) + C3H6(12),reaction,-2.82801191714266e-07,9.22414837185873,1.7601965769680572e-06
